roll_name,det_id,region,ring,station,sector,layer,subsector,roll,area,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4
W-2_RB3+_S09_Backward,637572173,0,-2,3,9,1,2,1,17301.2,-156.102,-605.177,-412,-284.274,-531.177,-412,-284.274,-531.177,-528.9,-156.102,-605.177,-528.9
W-2_RB3-_S09_Forward,637633613,0,-2,3,9,1,1,3,18529.6,-286.006,-530.177,-529.5,-414.178,-456.177,-529.5,-414.178,-456.177,-654.7,-286.006,-530.177,-654.7
W-2_RB3+_S09_Forward,637637709,0,-2,3,9,1,2,3,18529.6,-156.102,-605.177,-529.5,-284.274,-531.177,-529.5,-284.274,-531.177,-654.7,-156.102,-605.177,-654.7
W-2_RB3-_S10_Backward,637568205,0,-2,3,10,1,1,1,17301.2,17.4,-602.15,-412,-130.6,-602.15,-412,-130.6,-602.15,-528.9,17.4,-602.15,-528.9
W-2_RB3+_S10_Backward,637572301,0,-2,3,10,1,2,1,17301.2,167.4,-602.15,-412,19.4,-602.15,-412,19.4,-602.15,-528.9,167.4,-602.15,-528.9
W-2_RB3-_S10_Forward,637633741,0,-2,3,10,1,1,3,18529.6,17.4,-602.15,-529.5,-130.6,-602.15,-529.5,-130.6,-602.15,-654.7,17.4,-602.15,-654.7
W-2_RB3+_S10_Forward,637637837,0,-2,3,10,1,2,3,18529.6,167.4,-602.15,-529.5,19.4,-602.15,-529.5,19.4,-602.15,-654.7,167.4,-602.15,-654.7
W-2_RB3-_S11_Backward,637568333,0,-2,3,11,1,1,1,17301.2,316.144,-512.777,-412,187.972,-586.777,-412,187.972,-586.777,-528.9,316.144,-512.777,-528.9
W-2_RB3+_S11_Backward,637572429,0,-2,3,11,1,2,1,17301.2,446.048,-437.777,-412,317.876,-511.777,-412,317.876,-511.777,-528.9,446.048,-437.777,-528.9
W-2_RB3-_S11_Forward,637633869,0,-2,3,11,1,1,3,18529.6,316.144,-512.777,-529.5,187.972,-586.777,-529.5,187.972,-586.777,-654.7,316.144,-512.777,-654.7
W-2_RB3+_S11_Forward,637637965,0,-2,3,11,1,2,3,18529.6,446.048,-437.777,-529.5,317.876,-511.777,-529.5,317.876,-511.777,-654.7,446.048,-437.777,-654.7
W-2_RB3-_S12_Backward,637568461,0,-2,3,12,1,1,1,17301.2,530.177,-286.006,-412,456.177,-414.178,-412,456.177,-414.178,-528.9,530.177,-286.006,-528.9
W-2_RB3+_S12_Backward,637572557,0,-2,3,12,1,2,1,17301.2,605.177,-156.102,-412,531.177,-284.274,-412,531.177,-284.274,-528.9,605.177,-156.102,-528.9
W-2_RB3-_S12_Forward,637633997,0,-2,3,12,1,1,3,18529.6,530.177,-286.006,-529.5,456.177,-414.178,-529.5,456.177,-414.178,-654.7,530.177,-286.006,-654.7
W-2_RB3+_S12_Forward,637638093,0,-2,3,12,1,2,3,18529.6,605.177,-156.102,-529.5,531.177,-284.274,-529.5,531.177,-284.274,-654.7,605.177,-156.102,-654.7
W-2_RB4-_S01_Backward,637567085,0,-2,4,1,1,1,1,23146.2,704.55,-92.7,-412,704.55,-290.7,-412,704.55,-290.7,-528.9,704.55,-92.7,-528.9
W-2_RB4+_S01_Backward,637571181,0,-2,4,1,1,2,1,23146.2,704.55,107.3,-412,704.55,-90.7,-412,704.55,-90.7,-528.9,704.55,107.3,-528.9
W-2_RB4-_S01_Forward,637632621,0,-2,4,1,1,1,3,24789.6,704.55,-92.7,-529.5,704.55,-290.7,-529.5,704.55,-290.7,-654.7,704.55,-92.7,-654.7
W-2_RB4+_S01_Forward,637636717,0,-2,4,1,1,2,3,24789.6,704.55,107.3,-529.5,704.55,-90.7,-529.5,704.55,-90.7,-654.7,704.55,107.3,-654.7
W-2_RB4-_S02_Backward,637567213,0,-2,4,2,1,1,1,23146.2,656.508,271.994,-412,755.508,100.521,-412,755.508,100.521,-528.9,656.508,271.994,-528.9
W-2_RB4+_S02_Backward,637571309,0,-2,4,2,1,2,1,23146.2,556.508,445.2,-412,655.508,273.727,-412,655.508,273.727,-528.9,556.508,445.2,-528.9
W-2_RB4-_S02_Forward,637632749,0,-2,4,2,1,1,3,24789.6,656.508,271.994,-529.5,755.508,100.521,-529.5,755.508,100.521,-654.7,656.508,271.994,-654.7
W-2_RB4+_S02_Forward,637636845,0,-2,4,2,1,2,3,24789.6,556.508,445.2,-529.5,655.508,273.727,-529.5,655.508,273.727,-654.7,556.508,445.2,-654.7
W-2_RB4-_S03_Backward,637567341,0,-2,4,3,1,1,1,23146.2,432.556,563.808,-412,604.029,464.808,-412,604.029,464.808,-528.9,432.556,563.808,-528.9
W-2_RB4+_S03_Backward,637571437,0,-2,4,3,1,2,1,23146.2,259.35,663.808,-412,430.823,564.808,-412,430.823,564.808,-528.9,259.35,663.808,-528.9
W-2_RB4-_S03_Forward,637632877,0,-2,4,3,1,1,3,24789.6,432.556,563.808,-529.5,604.029,464.808,-529.5,604.029,464.808,-654.7,432.556,563.808,-654.7
W-2_RB4+_S03_Forward,637636973,0,-2,4,3,1,2,3,24789.6,259.35,663.808,-529.5,430.823,564.808,-529.5,430.823,564.808,-654.7,259.35,663.808,-654.7
W-2_RB4--_S04_Backward,637567469,0,-2,4,4,1,1,1,17301.2,161.75,704.55,-412,309.75,704.55,-412,309.75,704.55,-528.9,161.75,704.55,-528.9
W-2_RB4-_S04_Backward,637571565,0,-2,4,4,1,2,1,17301.2,11.75,704.55,-412,159.75,704.55,-412,159.75,704.55,-528.9,11.75,704.55,-528.9
W-2_RB4--_S04_Forward,637633005,0,-2,4,4,1,1,3,18529.6,161.75,704.55,-529.5,309.75,704.55,-529.5,309.75,704.55,-654.7,161.75,704.55,-654.7
W-2_RB4-_S04_Forward,637637101,0,-2,4,4,1,2,3,18529.6,11.75,704.55,-529.5,159.75,704.55,-529.5,159.75,704.55,-654.7,11.75,704.55,-654.7
W-2_RB4+_S04_Backward,637575661,0,-2,4,4,1,3,1,17301.2,-159.75,704.55,-412,-11.75,704.55,-412,-11.75,704.55,-528.9,-159.75,704.55,-528.9
W-2_RB4++_S04_Backward,637579757,0,-2,4,4,1,4,1,17301.2,-309.75,704.55,-412,-161.75,704.55,-412,-161.75,704.55,-528.9,-309.75,704.55,-528.9
W-2_RB4+_S04_Forward,637641197,0,-2,4,4,1,3,3,18529.6,-159.75,704.55,-529.5,-11.75,704.55,-529.5,-11.75,704.55,-654.7,-159.75,704.55,-654.7
W-2_RB4++_S04_Forward,637645293,0,-2,4,4,1,4,3,18529.6,-309.75,704.55,-529.5,-161.75,704.55,-529.5,-161.75,704.55,-654.7,-309.75,704.55,-654.7
W-2_RB4-_S05_Backward,637567597,0,-2,4,5,1,1,1,23146.2,-430.823,564.808,-412,-259.35,663.808,-412,-259.35,663.808,-528.9,-430.823,564.808,-528.9
W-2_RB4+_S05_Backward,637571693,0,-2,4,5,1,2,1,23146.2,-604.029,464.808,-412,-432.556,563.808,-412,-432.556,563.808,-528.9,-604.029,464.808,-528.9
W-2_RB4-_S05_Forward,637633133,0,-2,4,5,1,1,3,24789.6,-430.823,564.808,-529.5,-259.35,663.808,-529.5,-259.35,663.808,-654.7,-430.823,564.808,-654.7
W-2_RB4+_S05_Forward,637637229,0,-2,4,5,1,2,3,24789.6,-604.029,464.808,-529.5,-432.556,563.808,-529.5,-432.556,563.808,-654.7,-604.029,464.808,-654.7
W-2_RB4-_S06_Backward,637567725,0,-2,4,6,1,1,1,23146.2,-655.508,273.727,-412,-556.508,445.2,-412,-556.508,445.2,-528.9,-655.508,273.727,-528.9
W-2_RB4+_S06_Backward,637571821,0,-2,4,6,1,2,1,23146.2,-755.508,100.521,-412,-656.508,271.994,-412,-656.508,271.994,-528.9,-755.508,100.521,-528.9
W-2_RB4-_S06_Forward,637633261,0,-2,4,6,1,1,3,24789.6,-655.508,273.727,-529.5,-556.508,445.2,-529.5,-556.508,445.2,-654.7,-655.508,273.727,-654.7
W-2_RB4+_S06_Forward,637637357,0,-2,4,6,1,2,3,24789.6,-755.508,100.521,-529.5,-656.508,271.994,-529.5,-656.508,271.994,-654.7,-755.508,100.521,-654.7
W-2_RB4-_S07_Backward,637567853,0,-2,4,7,1,1,1,23146.2,-704.55,-90.7,-412,-704.55,107.3,-412,-704.55,107.3,-528.9,-704.55,-90.7,-528.9
W-2_RB4+_S07_Backward,637571949,0,-2,4,7,1,2,1,23146.2,-704.55,-290.7,-412,-704.55,-92.7,-412,-704.55,-92.7,-528.9,-704.55,-290.7,-528.9
W-2_RB4-_S07_Forward,637633389,0,-2,4,7,1,1,3,24789.6,-704.55,-90.7,-529.5,-704.55,107.3,-529.5,-704.55,107.3,-654.7,-704.55,-90.7,-654.7
W-2_RB4+_S07_Forward,637637485,0,-2,4,7,1,2,3,24789.6,-704.55,-290.7,-529.5,-704.55,-92.7,-529.5,-704.55,-92.7,-654.7,-704.55,-290.7,-654.7
W-2_RB4+_S08_Backward,637572077,0,-2,4,8,1,2,1,17301.2,-489.808,-560.727,-412,-563.808,-432.556,-412,-563.808,-432.556,-528.9,-489.808,-560.727,-528.9
W-2_RB4-_S08_Backward,637567981,0,-2,4,8,1,1,1,23146.2,-564.808,-430.823,-412,-663.808,-259.35,-412,-663.808,-259.35,-528.9,-564.808,-430.823,-528.9
W-2_RB4+_S08_Forward,637637613,0,-2,4,8,1,2,3,18529.6,-489.808,-560.727,-529.5,-563.808,-432.556,-529.5,-563.808,-432.556,-654.7,-489.808,-560.727,-654.7
W-2_RB4-_S08_Forward,637633517,0,-2,4,8,1,1,3,24789.6,-564.808,-430.823,-529.5,-663.808,-259.35,-529.5,-663.808,-259.35,-654.7,-564.808,-430.823,-654.7
W-2_RB4_S09_Backward,637568109,0,-2,4,9,1,1,1,23146.2,-262.597,-664.763,-412,-434.07,-565.763,-412,-434.07,-565.763,-528.9,-262.597,-664.763,-528.9
W-2_RB4_S09_Forward,637633645,0,-2,4,9,1,1,3,24789.6,-262.597,-664.763,-529.5,-434.07,-565.763,-529.5,-434.07,-565.763,-654.7,-262.597,-664.763,-654.7
W-2_RB4-_S10_Backward,637568237,0,-2,4,10,1,1,1,28991.2,-10.7,-704.55,-412,-258.7,-704.55,-412,-258.7,-704.55,-528.9,-10.7,-704.55,-528.9
W-2_RB4-_S10_Forward,637633773,0,-2,4,10,1,1,3,31049.6,-10.7,-704.55,-529.5,-258.7,-704.55,-529.5,-258.7,-704.55,-654.7,-10.7,-704.55,-654.7
W-2_RB4+_S10_Backward,637572333,0,-2,4,10,1,2,1,28991.2,258.7,-704.55,-412,10.7,-704.55,-412,10.7,-704.55,-528.9,258.7,-704.55,-528.9
W-2_RB4+_S10_Forward,637637869,0,-2,4,10,1,2,3,31049.6,258.7,-704.55,-529.5,10.7,-704.55,-529.5,10.7,-704.55,-654.7,258.7,-704.55,-654.7
W-2_RB4_S11_Backward,637568365,0,-2,4,11,1,1,1,23146.2,434.04,-565.78,-412,262.567,-664.78,-412,262.567,-664.78,-528.9,434.04,-565.78,-528.9
W-2_RB4_S11_Forward,637633901,0,-2,4,11,1,1,3,24789.6,434.04,-565.78,-529.5,262.567,-664.78,-529.5,262.567,-664.78,-654.7,434.04,-565.78,-654.7
W-2_RB4-_S12_Backward,637568493,0,-2,4,12,1,1,1,17301.2,563.808,-432.556,-412,489.808,-560.727,-412,489.808,-560.727,-528.9,563.808,-432.556,-528.9
W-2_RB4+_S12_Backward,637572589,0,-2,4,12,1,2,1,23146.2,663.808,-259.35,-412,564.808,-430.823,-412,564.808,-430.823,-528.9,663.808,-259.35,-528.9
W-2_RB4-_S12_Forward,637634029,0,-2,4,12,1,1,3,18529.6,563.808,-432.556,-529.5,489.808,-560.727,-529.5,489.808,-560.727,-654.7,563.808,-432.556,-654.7
W-2_RB4+_S12_Forward,637638125,0,-2,4,12,1,2,3,24789.6,663.808,-259.35,-529.5,564.808,-430.823,-529.5,564.808,-430.823,-654.7,663.808,-259.35,-654.7
W-1_RB1in_S01_Backward,637566993,0,-1,1,1,1,1,1,24081.4,413.675,140.6,-146.4,413.675,-65.4,-146.4,413.675,-65.4,-263.3,413.675,140.6,-263.3
W-1_RB1in_S01_Forward,637632529,0,-1,1,1,1,1,3,25791.2,413.675,140.6,-263.9,413.675,-65.4,-263.9,413.675,-65.4,-389.1,413.675,140.6,-389.1
W-1_RB1out_S01_Backward,637569041,0,-1,1,1,2,1,1,24081.4,448.675,-69.9,-146.4,448.675,136.1,-146.4,448.675,136.1,-263.3,448.675,-69.9,-263.3
W-1_RB1out_S01_Forward,637634577,0,-1,1,1,2,1,3,25791.2,448.675,-69.9,-263.9,448.675,136.1,-263.9,448.675,136.1,-389.1,448.675,-69.9,-389.1
W-1_RB1in_S02_Backward,637567121,0,-1,1,2,1,1,1,24081.4,287.953,328.601,-146.4,390.953,150.199,-146.4,390.953,150.199,-263.3,287.953,328.601,-263.3
W-1_RB1in_S02_Forward,637632657,0,-1,1,2,1,1,3,25791.2,287.953,328.601,-263.9,390.953,150.199,-263.9,390.953,150.199,-389.1,287.953,328.601,-389.1
W-1_RB1out_S02_Backward,637569169,0,-1,1,2,2,1,1,24081.4,423.514,163.802,-146.4,320.514,342.204,-146.4,320.514,342.204,-263.3,423.514,163.802,-263.3
W-1_RB1out_S02_Forward,637634705,0,-1,1,2,2,1,3,25791.2,423.514,163.802,-263.9,320.514,342.204,-263.9,320.514,342.204,-389.1,423.514,163.802,-389.1
W-1_RB1in_S03_Backward,637567249,0,-1,1,3,1,1,1,20064.4,85.0743,428.553,-185.4,263.476,325.553,-185.4,263.476,325.553,-282.8,85.0743,428.553,-282.8
W-1_RB1in_S03_Forward,637632785,0,-1,1,3,1,1,3,21774.2,85.0743,428.553,-283.4,263.476,325.553,-283.4,263.476,325.553,-389.1,85.0743,428.553,-389.1
W-1_RB1out_S03_Backward,637569297,0,-1,1,3,2,1,1,20064.4,284.873,353.614,-185.4,106.471,456.614,-185.4,106.471,456.614,-282.8,284.873,353.614,-282.8
W-1_RB1out_S03_Forward,637634833,0,-1,1,3,2,1,3,21774.2,284.873,353.614,-283.4,106.471,456.614,-283.4,106.471,456.614,-389.1,284.873,353.614,-389.1
W-1_RB1in_S04_Backward,637567377,0,-1,1,4,1,1,1,24081.4,-140.6,413.675,-146.4,65.4,413.675,-146.4,65.4,413.675,-263.3,-140.6,413.675,-263.3
W-1_RB1in_S04_Forward,637632913,0,-1,1,4,1,1,3,25791.2,-140.6,413.675,-263.9,65.4,413.675,-263.9,65.4,413.675,-389.1,-140.6,413.675,-389.1
W-1_RB1out_S04_Backward,637569425,0,-1,1,4,2,1,1,24081.4,69.9,448.675,-146.4,-136.1,448.675,-146.4,-136.1,448.675,-263.3,69.9,448.675,-263.3
W-1_RB1out_S04_Forward,637634961,0,-1,1,4,2,1,3,25791.2,69.9,448.675,-263.9,-136.1,448.675,-263.9,-136.1,448.675,-389.1,69.9,448.675,-389.1
W-1_RB1in_S05_Backward,637567505,0,-1,1,5,1,1,1,24081.4,-328.601,287.953,-146.4,-150.199,390.953,-146.4,-150.199,390.953,-263.3,-328.601,287.953,-263.3
W-1_RB1in_S05_Forward,637633041,0,-1,1,5,1,1,3,25791.2,-328.601,287.953,-263.9,-150.199,390.953,-263.9,-150.199,390.953,-389.1,-328.601,287.953,-389.1
W-1_RB1out_S05_Backward,637569553,0,-1,1,5,2,1,1,24081.4,-163.802,423.514,-146.4,-342.204,320.514,-146.4,-342.204,320.514,-263.3,-163.802,423.514,-263.3
W-1_RB1out_S05_Forward,637635089,0,-1,1,5,2,1,3,25791.2,-163.802,423.514,-263.9,-342.204,320.514,-263.9,-342.204,320.514,-389.1,-163.802,423.514,-389.1
W-1_RB1in_S06_Backward,637567633,0,-1,1,6,1,1,1,24081.4,-428.553,85.0743,-146.4,-325.553,263.476,-146.4,-325.553,263.476,-263.3,-428.553,85.0743,-263.3
W-1_RB1in_S06_Forward,637633169,0,-1,1,6,1,1,3,25791.2,-428.553,85.0743,-263.9,-325.553,263.476,-263.9,-325.553,263.476,-389.1,-428.553,85.0743,-389.1
W-1_RB1out_S06_Backward,637569681,0,-1,1,6,2,1,1,24081.4,-353.614,284.873,-146.4,-456.614,106.471,-146.4,-456.614,106.471,-263.3,-353.614,284.873,-263.3
W-1_RB1out_S06_Forward,637635217,0,-1,1,6,2,1,3,25791.2,-353.614,284.873,-263.9,-456.614,106.471,-263.9,-456.614,106.471,-389.1,-353.614,284.873,-389.1
W-1_RB1in_S07_Backward,637567761,0,-1,1,7,1,1,1,24081.4,-413.675,-140.6,-146.4,-413.675,65.4,-146.4,-413.675,65.4,-263.3,-413.675,-140.6,-263.3
W-1_RB1in_S07_Forward,637633297,0,-1,1,7,1,1,3,25791.2,-413.675,-140.6,-263.9,-413.675,65.4,-263.9,-413.675,65.4,-389.1,-413.675,-140.6,-389.1
W-1_RB1out_S07_Backward,637569809,0,-1,1,7,2,1,1,24081.4,-448.675,69.9,-146.4,-448.675,-136.1,-146.4,-448.675,-136.1,-263.3,-448.675,69.9,-263.3
W-1_RB1out_S07_Forward,637635345,0,-1,1,7,2,1,3,25791.2,-448.675,69.9,-263.9,-448.675,-136.1,-263.9,-448.675,-136.1,-389.1,-448.675,69.9,-389.1
W-1_RB1in_S08_Backward,637567889,0,-1,1,8,1,1,1,24081.4,-287.953,-328.601,-146.4,-390.953,-150.199,-146.4,-390.953,-150.199,-263.3,-287.953,-328.601,-263.3
W-1_RB1in_S08_Forward,637633425,0,-1,1,8,1,1,3,25791.2,-287.953,-328.601,-263.9,-390.953,-150.199,-263.9,-390.953,-150.199,-389.1,-287.953,-328.601,-389.1
W-1_RB1out_S08_Backward,637569937,0,-1,1,8,2,1,1,24081.4,-423.514,-163.802,-146.4,-320.514,-342.204,-146.4,-320.514,-342.204,-263.3,-423.514,-163.802,-263.3
W-1_RB1out_S08_Forward,637635473,0,-1,1,8,2,1,3,25791.2,-423.514,-163.802,-263.9,-320.514,-342.204,-263.9,-320.514,-342.204,-389.1,-423.514,-163.802,-389.1
W-1_RB1in_S09_Backward,637568017,0,-1,1,9,1,1,1,24081.4,-85.0743,-428.553,-146.4,-263.476,-325.553,-146.4,-263.476,-325.553,-263.3,-85.0743,-428.553,-263.3
W-1_RB1in_S09_Forward,637633553,0,-1,1,9,1,1,3,25791.2,-85.0743,-428.553,-263.9,-263.476,-325.553,-263.9,-263.476,-325.553,-389.1,-85.0743,-428.553,-389.1
W-1_RB1out_S09_Backward,637570065,0,-1,1,9,2,1,1,24081.4,-284.873,-353.614,-146.4,-106.471,-456.614,-146.4,-106.471,-456.614,-263.3,-284.873,-353.614,-263.3
W-1_RB1out_S09_Forward,637635601,0,-1,1,9,2,1,3,25791.2,-284.873,-353.614,-263.9,-106.471,-456.614,-263.9,-106.471,-456.614,-389.1,-284.873,-353.614,-389.1
W-1_RB1in_S10_Backward,637568145,0,-1,1,10,1,1,1,24081.4,140.6,-413.675,-146.4,-65.4,-413.675,-146.4,-65.4,-413.675,-263.3,140.6,-413.675,-263.3
W-1_RB1in_S10_Forward,637633681,0,-1,1,10,1,1,3,25791.2,140.6,-413.675,-263.9,-65.4,-413.675,-263.9,-65.4,-413.675,-389.1,140.6,-413.675,-389.1
W-1_RB1out_S10_Backward,637570193,0,-1,1,10,2,1,1,24081.4,-69.9,-448.675,-146.4,136.1,-448.675,-146.4,136.1,-448.675,-263.3,-69.9,-448.675,-263.3
W-1_RB1out_S10_Forward,637635729,0,-1,1,10,2,1,3,25791.2,-69.9,-448.675,-263.9,136.1,-448.675,-263.9,136.1,-448.675,-389.1,-69.9,-448.675,-389.1
W-1_RB1in_S11_Backward,637568273,0,-1,1,11,1,1,1,24081.4,328.601,-287.953,-146.4,150.199,-390.953,-146.4,150.199,-390.953,-263.3,328.601,-287.953,-263.3
W-1_RB1in_S11_Forward,637633809,0,-1,1,11,1,1,3,25791.2,328.601,-287.953,-263.9,150.199,-390.953,-263.9,150.199,-390.953,-389.1,328.601,-287.953,-389.1
W-1_RB1out_S11_Backward,637570321,0,-1,1,11,2,1,1,24081.4,163.802,-423.514,-146.4,342.204,-320.514,-146.4,342.204,-320.514,-263.3,163.802,-423.514,-263.3
W-1_RB1out_S11_Forward,637635857,0,-1,1,11,2,1,3,25791.2,163.802,-423.514,-263.9,342.204,-320.514,-263.9,342.204,-320.514,-389.1,163.802,-423.514,-389.1
W-1_RB1in_S12_Backward,637568401,0,-1,1,12,1,1,1,24081.4,428.553,-85.0743,-146.4,325.553,-263.476,-146.4,325.553,-263.476,-263.3,428.553,-85.0743,-263.3
W-1_RB1in_S12_Forward,637633937,0,-1,1,12,1,1,3,25791.2,428.553,-85.0743,-263.9,325.553,-263.476,-263.9,325.553,-263.476,-389.1,428.553,-85.0743,-389.1
W-1_RB1out_S12_Backward,637570449,0,-1,1,12,2,1,1,24081.4,353.614,-284.873,-146.4,456.614,-106.471,-146.4,456.614,-106.471,-263.3,353.614,-284.873,-263.3
W-1_RB1out_S12_Forward,637635985,0,-1,1,12,2,1,3,25791.2,353.614,-284.873,-263.9,456.614,-106.471,-263.9,456.614,-106.471,-389.1,353.614,-284.873,-389.1
W-1_RB2in_S01_Backward,637567025,0,-1,2,1,1,1,1,19071.2,494.975,106,-146.4,494.975,-142,-146.4,494.975,-142,-223.3,494.975,106,-223.3
W-1_RB2in_S01_Middle,637599793,0,-1,2,1,1,1,2,19691.2,494.975,106,-223.9,494.975,-142,-223.9,494.975,-142,-303.3,494.975,106,-303.3
W-1_RB2in_S01_Forward,637632561,0,-1,2,1,1,1,3,21129.6,494.975,106,-303.9,494.975,-142,-303.9,494.975,-142,-389.1,494.975,106,-389.1
W-1_RB2out_S01_Backward,637569073,0,-1,2,1,2,1,1,28991.2,529.975,-142.7,-146.4,529.975,105.3,-146.4,529.975,105.3,-263.3,529.975,-142.7,-263.3
W-1_RB2out_S01_Forward,637634609,0,-1,2,1,2,1,3,31049.6,529.975,-142.7,-263.9,529.975,105.3,-263.9,529.975,105.3,-389.1,529.975,-142.7,-389.1
W-1_RB2in_S02_Backward,637567153,0,-1,2,2,1,1,1,19071.2,375.661,339.286,-146.4,499.661,124.512,-146.4,499.661,124.512,-223.3,375.661,339.286,-223.3
W-1_RB2in_S02_Middle,637599921,0,-1,2,2,1,1,2,19691.2,375.661,339.286,-223.9,499.661,124.512,-223.9,499.661,124.512,-303.3,375.661,339.286,-303.3
W-1_RB2in_S02_Forward,637632689,0,-1,2,2,1,1,3,21129.6,375.661,339.286,-303.9,499.661,124.512,-303.9,499.661,124.512,-389.1,375.661,339.286,-389.1
W-1_RB2out_S02_Backward,637569201,0,-1,2,2,2,1,1,28991.2,530.322,141.406,-146.4,406.322,356.18,-146.4,406.322,356.18,-263.3,530.322,141.406,-263.3
W-1_RB2out_S02_Forward,637634737,0,-1,2,2,2,1,3,31049.6,530.322,141.406,-263.9,406.322,356.18,-263.9,406.322,356.18,-389.1,530.322,141.406,-389.1
W-1_RB2in_S03_Backward,637567281,0,-1,2,3,1,1,1,14235.2,155.689,481.661,-185.4,370.463,357.661,-185.4,370.463,357.661,-242.8,155.689,481.661,-242.8
W-1_RB2in_S03_Middle,637600049,0,-1,2,3,1,1,2,19691.2,155.689,481.661,-243.4,370.463,357.661,-243.4,370.463,357.661,-322.8,155.689,481.661,-322.8
W-1_RB2in_S03_Forward,637632817,0,-1,2,3,1,1,3,16293.6,155.689,481.661,-323.4,370.463,357.661,-323.4,370.463,357.661,-389.1,155.689,481.661,-389.1
W-1_RB2out_S03_Backward,637569329,0,-1,2,3,2,1,1,24155.2,388.569,387.622,-185.4,173.795,511.622,-185.4,173.795,511.622,-282.8,388.569,387.622,-282.8
W-1_RB2out_S03_Forward,637634865,0,-1,2,3,2,1,3,26213.6,388.569,387.622,-283.4,173.795,511.622,-283.4,173.795,511.622,-389.1,388.569,387.622,-389.1
W-1_RB2in_S04_Backward,637567409,0,-1,2,4,1,1,1,19071.2,-106,494.975,-146.4,142,494.975,-146.4,142,494.975,-223.3,-106,494.975,-223.3
W-1_RB2in_S04_Middle,637600177,0,-1,2,4,1,1,2,19691.2,-106,494.975,-223.9,142,494.975,-223.9,142,494.975,-303.3,-106,494.975,-303.3
W-1_RB2in_S04_Forward,637632945,0,-1,2,4,1,1,3,21129.6,-106,494.975,-303.9,142,494.975,-303.9,142,494.975,-389.1,-106,494.975,-389.1
W-1_RB2out_S04_Backward,637569457,0,-1,2,4,2,1,1,28991.2,142.7,529.975,-146.4,-105.3,529.975,-146.4,-105.3,529.975,-263.3,142.7,529.975,-263.3
W-1_RB2out_S04_Forward,637634993,0,-1,2,4,2,1,3,31049.6,142.7,529.975,-263.9,-105.3,529.975,-263.9,-105.3,529.975,-389.1,142.7,529.975,-389.1
W-1_RB2in_S05_Backward,637567537,0,-1,2,5,1,1,1,19071.2,-339.286,375.661,-146.4,-124.512,499.661,-146.4,-124.512,499.661,-223.3,-339.286,375.661,-223.3
W-1_RB2in_S05_Middle,637600305,0,-1,2,5,1,1,2,19691.2,-339.286,375.661,-223.9,-124.512,499.661,-223.9,-124.512,499.661,-303.3,-339.286,375.661,-303.3
W-1_RB2in_S05_Forward,637633073,0,-1,2,5,1,1,3,21129.6,-339.286,375.661,-303.9,-124.512,499.661,-303.9,-124.512,499.661,-389.1,-339.286,375.661,-389.1
W-1_RB2out_S05_Backward,637569585,0,-1,2,5,2,1,1,28991.2,-141.406,530.322,-146.4,-356.18,406.322,-146.4,-356.18,406.322,-263.3,-141.406,530.322,-263.3
W-1_RB2out_S05_Forward,637635121,0,-1,2,5,2,1,3,31049.6,-141.406,530.322,-263.9,-356.18,406.322,-263.9,-356.18,406.322,-389.1,-141.406,530.322,-389.1
W-1_RB2in_S06_Backward,637567665,0,-1,2,6,1,1,1,19071.2,-481.661,155.689,-146.4,-357.661,370.463,-146.4,-357.661,370.463,-223.3,-481.661,155.689,-223.3
W-1_RB2in_S06_Middle,637600433,0,-1,2,6,1,1,2,19691.2,-481.661,155.689,-223.9,-357.661,370.463,-223.9,-357.661,370.463,-303.3,-481.661,155.689,-303.3
W-1_RB2in_S06_Forward,637633201,0,-1,2,6,1,1,3,21129.6,-481.661,155.689,-303.9,-357.661,370.463,-303.9,-357.661,370.463,-389.1,-481.661,155.689,-389.1
W-1_RB2out_S06_Backward,637569713,0,-1,2,6,2,1,1,28991.2,-387.622,388.569,-146.4,-511.622,173.795,-146.4,-511.622,173.795,-263.3,-387.622,388.569,-263.3
W-1_RB2out_S06_Forward,637635249,0,-1,2,6,2,1,3,31049.6,-387.622,388.569,-263.9,-511.622,173.795,-263.9,-511.622,173.795,-389.1,-387.622,388.569,-389.1
W-1_RB2in_S07_Backward,637567793,0,-1,2,7,1,1,1,19071.2,-494.975,-106,-146.4,-494.975,142,-146.4,-494.975,142,-223.3,-494.975,-106,-223.3
W-1_RB2in_S07_Middle,637600561,0,-1,2,7,1,1,2,19691.2,-494.975,-106,-223.9,-494.975,142,-223.9,-494.975,142,-303.3,-494.975,-106,-303.3
W-1_RB2in_S07_Forward,637633329,0,-1,2,7,1,1,3,21129.6,-494.975,-106,-303.9,-494.975,142,-303.9,-494.975,142,-389.1,-494.975,-106,-389.1
W-1_RB2out_S07_Backward,637569841,0,-1,2,7,2,1,1,28991.2,-529.975,142.7,-146.4,-529.975,-105.3,-146.4,-529.975,-105.3,-263.3,-529.975,142.7,-263.3
W-1_RB2out_S07_Forward,637635377,0,-1,2,7,2,1,3,31049.6,-529.975,142.7,-263.9,-529.975,-105.3,-263.9,-529.975,-105.3,-389.1,-529.975,142.7,-389.1
W-1_RB2in_S08_Backward,637567921,0,-1,2,8,1,1,1,19071.2,-375.661,-339.286,-146.4,-499.661,-124.512,-146.4,-499.661,-124.512,-223.3,-375.661,-339.286,-223.3
